Seller ID,Category ID,Number of Ads Posted,Number of Buyers Who Viewed the Ads
30011,8,2,110
83745,5,1,44
123011,12,1,83
60153,4,1,96
11619,5,4,69
27126,13,1,69
26311,11,2,29
122430,5,1,81
36086,3,2,5
93650,4,1,14
11284,7,1,57
38995,5,2,48
122056,4,1,46
91743,4,1,50
75956,7,1,43
111295,5,1,13
117015,12,1,17
27011,5,2,163
43131,5,1,64
111846,1,1,43
120151,6,1,96
98621,10,1,79
105106,4,1,58
84016,7,1,57
93108,4,1,16
100419,1,1,63
58606,5,1,52
9174,5,1,79
93445,5,1,98
24532,7,1,26
4330,5,8,321
111607,7,1,63
112843,4,1,8
87412,7,1,8
10300,4,2,78
45808,2,1,67
35110,5,2,100
64124,5,1,25
93730,4,1,12
9531,4,3,58
87450,4,1,46
74125,8,1,33
98570,5,1,25
84687,11,1,78
27205,7,2,22
8845,5,5,230
3152,2,10,847
120183,5,1,30
102331,5,1,28
96690,10,1,21
68259,7,1,89
29870,5,2,80
101169,4,1,24
60497,3,1,49
49938,2,1,53
40861,7,1,89
69751,8,1,78
30912,5,2,140
42600,11,1,49
112096,5,1,72
12837,3,4,173
80549,8,1,9
32697,5,2,125
42600,7,1,72
31249,7,2,39
66928,5,1,32
73941,3,1,66
14959,13,3,248
69875,2,1,6
40041,6,1,93
3099,2,10,223
66034,10,1,81
102252,8,1,55
75565,1,1,20
25013,4,2,4
22038,5,2,57
109516,7,1,71
100757,4,1,81
117133,5,1,77
86714,3,1,27
88001,8,1,47
103129,4,1,51
30052,7,2,129
116289,11,1,57
43620,2,1,27
78978,6,1,40
43416,3,1,12
9821,3,2,92
19333,4,1,33
119494,6,1,4
103498,5,1,45
29783,9,1,6
50758,5,1,85
106642,4,1,69
110516,12,1,59
29828,4,2,71
85176,1,1,91
10201,5,4,117
107686,13,1,24
18493,4,3,214
47746,5,1,98
11074,4,4,145
62894,8,1,35
32737,6,2,99
78502,10,1,63
67891,1,1,36
17024,7,3,50
27053,2,1,75
38945,5,2,44
39977,5,2,146
25094,5,2,158
73418,7,1,60
31114,5,2,116
111127,5,1,77
38221,7,2,83
67924,2,1,60
24462,2,2,106
2179,13,1,86
111143,1,1,78
63128,4,1,37
59203,8,1,77
4770,7,3,54
13440,7,4,249
19150,6,1,48
14653,6,2,72
6377,7,6,531
54857,2,1,38
84012,4,1,81
107296,10,1,58
49312,11,1,65
48371,4,1,54
22064,11,1,40
19101,7,3,268
59721,6,1,29
56818,4,1,25
120735,6,1,30
16453,4,3,97
42486,7,1,72
9681,8,5,22
12729,3,1,84
71812,6,1,13
6252,11,6,428
19771,7,3,106
10984,8,4,274
89103,10,1,67
101165,12,1,34
40260,1,1,50
93418,11,1,95
18170,3,3,102
82498,7,1,40
108007,10,1,85
92289,4,1,71
28240,5,2,159
12798,10,1,77
39921,7,2,43
43191,4,1,24
15130,3,3,18
71632,13,1,31
45283,13,1,34
44154,13,1,52
74070,1,1,67
52104,6,1,23
17776,6,3,120
44537,1,1,92
45298,7,1,91
60796,2,1,91
38026,5,2,142
38258,7,2,84
72705,1,1,9
30401,2,1,58
97428,4,1,12
118575,10,1,35
109307,5,1,85
77764,1,1,23
68433,4,1,26
35839,7,2,122
7217,11,6,235
89147,4,1,43
93394,1,1,59
30205,8,1,1
29905,5,2,79
114648,4,1,45
7993,4,5,300
66161,8,1,49
56185,3,1,80
64393,2,1,80
94442,7,1,6
81492,7,1,14
113869,2,1,44
49149,2,1,85
13088,1,4,227
4313,2,8,425
54153,6,1,95
25591,2,2,25
111921,5,1,70
111898,5,1,59
53634,7,1,54
23760,13,2,29
116186,5,1,69
65842,6,1,7
89013,5,1,1
74456,8,1,47
113685,4,1,93
21091,5,3,8
68871,5,1,90
43911,7,1,21
43190,6,1,85
6966,1,6,324
9231,11,4,57
90386,4,1,85
4672,4,7,552
98758,2,1,18
671,8,10,248
110730,11,1,74
8010,5,5,311
80397,5,1,53
53334,9,1,43
82337,6,1,14
38539,6,2,64
87199,5,1,93
31852,11,1,46
111694,7,1,89
575,1,43,927
73448,4,1,32
29632,11,2,14
6067,8,1,84
32411,10,1,49
98479,8,1,8
115721,4,1,23
62726,7,1,1
116030,4,1,5
78103,4,1,93
67193,11,1,24
43475,11,1,24
8567,4,5,82
37765,6,2,92
7038,7,5,328
87110,2,1,38
28567,5,2,94
59115,11,1,94
50515,5,1,38
18908,13,3,141
35435,1,2,93
10373,7,4,219
92564,2,1,30
29106,2,2,69
90374,5,1,36
10550,7,4,16
22709,2,2,46
50993,11,1,35
563,3,44,2967
113389,10,1,52
97117,11,1,64
111199,11,1,76
18509,4,3,37
16966,8,3,160
66322,4,1,2
104956,1,1,16
114486,3,1,80
39039,2,1,31
7428,4,1,81
20466,12,1,67
92534,10,1,79
76780,4,1,81
18827,4,1,6
41338,7,1,66
18246,2,3,91
105717,1,1,85
22582,5,2,172
80361,2,1,41
52490,3,1,8
52507,13,1,54
42201,7,1,13
39902,5,2,171
27708,4,2,150
75000,5,1,52
33967,11,1,59
73908,5,1,91
59198,1,1,29
77850,6,1,11
13315,2,4,194
14823,4,3,165
54399,11,1,97
23601,7,2,142
6427,2,6,452
44927,5,1,43
36131,2,2,184
2173,5,12,1031
104461,6,1,78
97729,13,1,95
38277,3,2,198
103166,7,1,42
71390,12,1,42
31574,13,1,81
38251,7,2,22
101986,5,1,25
45172,4,1,25
113848,4,1,66
7093,7,6,340
64540,3,1,29
86148,1,1,96
19994,2,1,3
6868,11,1,95
26295,6,2,181
52822,3,1,66
15941,7,1,32
55540,4,1,37
3938,6,8,521
105190,7,1,9
109351,6,1,48
97097,13,1,68
110805,5,1,16
89893,1,1,12
83801,3,1,92
96249,5,1,17
40855,6,1,73
83322,11,1,71
119524,1,1,70
13351,9,1,50
51878,5,1,8
62801,4,1,8
104742,3,1,78
28296,6,1,52
115944,11,1,5
42296,4,1,30
15060,2,1,35
122319,4,1,70
93389,5,1,20
8879,7,5,34
7960,7,5,388
87312,5,1,6
76136,1,1,12
86400,6,1,31
84170,3,1,15
101587,3,1,81
59038,4,1,85
4292,4,8,431
86656,3,1,70
61883,4,1,1
45852,5,1,81
79397,3,1,13
24256,6,2,187
83804,4,1,73
99415,7,1,21
92130,5,1,64
119601,6,1,7
38268,7,2,87
29945,1,1,23
32862,7,2,124
51187,4,1,4
92238,5,1,70
113711,10,1,29
117910,4,1,69
115543,1,1,19
123131,5,1,3
48503,1,1,34
3343,6,1,5
97269,5,1,64
108715,10,1,26
11637,11,1,80
109999,6,1,81
30672,7,2,25
40671,13,1,26
123308,5,1,40
52418,4,1,27
82023,11,1,81
87463,4,1,100
3802,8,8,461
92992,5,1,22
6997,11,1,94
55143,3,1,67
62386,4,1,51
81465,3,1,41
32425,4,2,32
58281,7,1,64
121232,4,1,5
62864,2,1,31
28580,5,2,188
72216,4,1,11
105385,10,1,16
9812,7,1,88
27831,4,2,159
31734,4,2,72
97121,2,1,51
7108,7,1,6
29719,7,1,52
25706,4,2,4
12754,4,1,5
7385,7,6,132
35474,4,2,106
17069,11,3,239
51735,7,1,21
104736,1,1,24
114022,7,1,61
106043,7,1,66
76352,8,1,29
121954,4,1,17
42279,1,1,62
111882,5,1,81
34264,5,2,22
101001,11,1,4
36341,6,2,118
13779,13,3,236
20469,10,2,123
9408,4,5,133
26702,1,2,158
105487,10,1,30
62153,5,1,63
70329,5,1,91
25986,10,2,155
88004,7,1,14
107637,6,1,70
47781,8,1,80
96932,11,1,51
113059,1,1,32
31091,7,2,138
6207,3,6,481
2161,1,12,918
4681,4,7,555
27805,5,1,20
5649,5,6,555
5331,11,2,126
22013,6,2,64
10709,2,4,207
32603,2,2,45
8558,6,2,131
5569,7,2,141
108366,1,1,33
7733,5,5,207
68925,10,1,30
57553,4,1,98
21329,1,2,52
58795,13,1,51
31752,8,2,7
48859,4,1,82
8603,10,1,63
72275,4,1,48
4907,2,1,90
25022,11,1,21
58039,4,1,10
93104,5,1,24
37079,4,2,108
110424,5,1,92
4055,6,2,130
109996,1,1,26
20764,13,1,86
17753,7,3,235
85576,3,1,15
16946,13,1,17
86673,6,1,97
10655,5,4,11
47777,5,1,36
103013,3,1,1
43956,11,1,41
85432,6,1,47
71120,7,1,19
14169,5,3,208
74637,2,1,99
70796,4,1,28
99507,13,1,13
35906,7,2,37
12751,2,4,9
53380,1,1,23
56886,5,1,9
113674,6,1,92
66700,1,1,5
122144,5,1,16
107620,11,1,66
7536,11,5,244
52222,5,1,46
115939,1,1,95
69454,6,1,61
14258,2,1,48
27260,2,2,121
58261,1,1,94
46923,11,1,43
96966,8,1,62
23614,11,2,113
11081,5,4,186
13611,1,4,129
64321,1,1,34
68339,3,1,38
39940,13,2,194
33285,4,2,116
6240,11,1,33
4455,5,1,88
81254,1,1,32
69935,1,1,55
68398,1,1,65
70510,10,1,73
22105,4,2,131
35483,7,2,120
32885,2,1,30
15342,3,2,67
122478,5,1,99
33056,5,2,139
30410,6,2,125
111244,5,1,44
86756,5,1,36
25717,10,1,79
118333,1,1,24
53233,9,1,62
48183,2,1,24
19902,2,3,60
71977,4,1,67
77074,5,1,84
75872,10,1,29
10626,5,4,322
103011,1,1,70
58010,5,1,63
73106,5,1,11
40897,6,1,26
8790,4,1,62
44905,3,1,68
96369,1,1,17
109521,1,1,86
51652,13,1,14
77773,10,1,16
40673,2,1,17
8811,7,1,89
99814,6,1,32
482,7,52,2544
115500,5,1,73
2085,8,12,73
40982,6,1,85
64084,6,1,85
45894,3,1,4
16378,6,1,42
52050,4,1,45
77502,10,1,81
62657,11,1,7
85051,6,1,29
121483,5,1,97
7129,10,1,56
9906,11,1,59
62260,10,1,3
8948,2,1,83
6839,5,1,63
57729,12,1,15
29257,8,2,114
62535,1,1,44
10214,11,1,40
50580,11,1,58
113478,8,1,18
45901,7,1,2
45401,1,1,52
70436,11,1,24
63946,5,1,95
82500,5,1,27
32188,4,1,84
72786,1,1,45
88002,13,1,25
41399,2,1,25
110926,13,1,58
52316,4,1,67
59484,2,1,53
83432,3,1,81
100073,1,1,6
32490,4,2,31
117023,13,1,89
90547,6,1,9
4670,7,5,150
33957,6,2,68
45231,5,1,63
94944,6,1,45
117260,7,1,65
19748,7,3,14
52337,1,1,5
93720,11,1,59
6403,13,4,28
38309,7,1,93
82762,7,1,82
69461,5,1,86
112699,7,1,27
118237,4,1,57
52319,13,1,83
47271,13,1,67
11984,11,1,22
9694,4,5,251
20014,7,3,26
74668,5,1,36
27943,5,2,182
46638,4,1,72
20327,5,3,224
54862,4,1,70
73017,4,1,67
113000,7,1,93
34570,7,2,188
15347,8,3,197
7216,6,1,89
35791,3,2,146
92584,13,1,6
62614,10,1,10
2624,7,10,22
45967,1,1,95
567,2,44,2602
49300,4,1,31
13880,6,3,223
21943,7,2,86
81429,4,1,23
14840,6,3,186
121186,2,1,56
41320,6,1,37
5587,7,6,216
46272,1,1,88
11632,13,1,44
16738,6,1,22
33060,4,2,156
25115,5,1,45
123027,5,1,43
28719,13,2,46
94022,13,1,31
16289,11,1,82
62572,5,1,80
100631,10,1,70
37925,6,2,76
99875,5,1,85
17290,7,3,226
23916,11,2,165
9311,7,5,276
104922,1,1,96
49925,1,1,30
95541,3,1,77
51965,7,1,56
13300,2,4,348
2143,7,1,43
31891,2,1,43
79435,6,1,56
38213,5,2,116
117605,4,1,42
68444,1,1,71
36362,8,2,6
77290,5,1,4
61847,4,1,73
97868,4,1,93
93724,5,1,39
58123,11,1,37
49249,6,1,64
12114,5,4,178
66030,1,1,67
10685,11,4,77
26706,8,1,67
64071,11,1,80
108310,8,1,4
122845,1,1,94
95763,6,1,18
47813,7,1,47
29706,8,1,20
27632,7,2,193
20426,7,3,153
98168,13,1,71
26408,6,2,69
58078,5,1,99
50205,11,1,90
67504,8,1,34
65763,10,1,21
119721,1,1,23
89527,5,1,31
114480,1,1,59
94664,1,1,59
29453,5,2,33
60539,5,1,9
75167,2,1,4
5943,7,6,242
16875,4,3,136
51996,3,1,19
6061,13,1,44
106672,4,1,84
11896,4,1,78
64924,7,1,14
35025,7,2,99
18180,6,2,157
117949,4,1,85
2967,6,1,48
113457,4,1,75
17062,13,1,28
93305,4,1,19
84817,2,1,50
100556,4,1,20
52161,2,1,32
94059,2,1,76
2377,2,11,591
18318,5,3,75
87999,5,1,94
11044,2,4,56
61871,3,1,12
56902,11,1,74
102281,3,1,74
54849,1,1,48
116184,7,1,96
36048,4,2,189
112187,6,1,70
68909,4,1,82
87590,3,1,53
33683,3,2,17
28789,5,2,42
12965,7,1,78
52521,11,1,68
64233,1,1,19
32729,7,2,44
30391,10,2,190
9149,7,5,322
56890,5,1,23
73526,1,1,37
43631,5,1,17
18510,9,1,97
70346,5,1,70
96,4,1,4
98462,12,1,15
77878,4,1,22
14394,6,3,267
89838,6,1,41
82722,6,1,76
88435,2,1,77
31585,2,1,96
85781,8,1,54
17887,8,3,64
5087,7,7,260
44601,11,1,19
8892,6,5,461
37420,3,2,5
47057,5,1,37
3222,2,6,413
58219,5,1,25
78274,1,1,47
55474,10,1,59
34135,6,2,3
12672,13,2,178
45785,13,1,5
56498,1,1,62
95256,10,1,63
43819,8,1,64
48460,11,1,82
58203,5,1,57
36370,5,2,124
51082,5,1,63
47087,5,1,70
44768,2,1,5
111886,10,1,71
46239,4,1,70
87935,1,1,81
101037,1,1,61
88293,11,1,87
60962,7,1,95
22498,11,2,152
123112,7,1,85
103601,5,1,12
79647,13,1,60
100019,2,1,38
26880,8,2,160
76685,4,1,96
7365,2,1,88
74459,5,1,49
61185,5,1,9
11030,13,4,321
41297,5,1,24
17110,5,3,117
8720,6,5,388
119100,1,1,31
57106,4,1,90
111334,7,1,14
12010,1,3,125
37992,2,1,89
115000,3,1,80
100221,5,1,70
102065,4,1,53
44776,13,1,17
57192,3,1,62
91711,4,1,19
42518,5,1,52
27471,1,2,11
86788,12,1,48
83200,5,1,78
80268,5,1,5
50417,4,1,74
71713,1,1,78
598,1,42,2561
26337,6,2,72
24077,5,1,78
71423,6,1,86
9315,2,5,119
84013,4,1,78
60213,6,1,47
30760,11,1,64
6788,11,2,176
76542,7,1,58
80196,4,1,74
71360,7,1,31
50087,5,1,50
20101,5,3,189
16519,3,3,137
4302,2,8,555
92219,5,1,40
26907,6,2,20
80050,3,1,49
13423,3,4,94
95796,4,1,99
23105,2,2,90
6797,7,6,399
39600,10,2,44
4480,5,1,98
1067,5,1,100
84292,11,1,98
120073,2,1,47
808,1,31,2981
1799,7,3,177
10170,7,4,6
43955,7,1,97
7931,4,1,81
57576,11,1,52
31051,8,2,69
116594,11,1,41
8007,8,1,33
56846,5,1,18
76084,4,1,69
22020,4,2,83
91814,4,1,71
56913,1,1,50
94015,11,1,55
12807,3,1,97
119689,6,1,48
29955,1,2,65
12536,8,4,308
14077,8,1,81
121288,5,1,65
9748,3,1,5
87937,4,1,6
4951,5,1,96
12761,5,4,19
110103,2,1,33
74911,4,1,46
52833,2,1,68
59010,7,1,44
77295,10,1,18
62618,1,1,77
65461,1,1,92
15894,11,3,198
52600,5,1,28
34902,7,2,96
2946,2,4,46
118848,5,1,22
49631,5,1,76
12444,8,4,281
87484,8,1,86
98617,5,1,67
60034,13,1,53
121766,2,1,43
24104,1,2,55
59928,8,1,32
22581,7,2,170
21234,6,1,37
9063,3,5,239
34005,7,2,172
113521,10,1,64
85158,5,1,51
46941,1,1,52
32212,1,2,167
32267,6,2,172
78068,2,1,97
43351,5,1,20
15795,2,3,57
3881,1,8,485
113971,13,1,44
112945,5,1,69
54276,10,1,67
82817,7,1,65
119378,2,1,64
94541,13,1,44
18177,4,3,201
83581,1,1,69
32953,11,2,104
42122,5,1,26
31391,11,2,69
65424,1,1,31
75736,6,1,15
18180,3,3,20
66413,2,1,39
6053,2,6,216
4374,3,3,136
9529,1,5,440
3507,10,9,533
56604,1,1,70
96714,5,1,96
17963,11,3,260
94308,1,1,48
24656,6,2,166
42761,5,1,24
64604,5,1,72
93341,1,1,46
44643,1,1,48
68468,10,1,91
118307,6,1,6
6649,8,2,132
58164,8,1,4
5713,8,1,48
66812,7,1,98
14037,12,3,225
39322,13,1,31
27563,5,2,62
57064,1,1,97
102704,7,1,54
68827,11,1,75
93237,5,1,64
36323,7,1,28
92432,7,1,54
37150,9,2,191
21927,4,2,71
6839,13,2,176
87642,7,1,82
112845,5,1,3
20568,13,3,275
100905,9,1,39
60076,1,1,95
49407,7,1,4
42716,4,1,74
17553,5,3,85
98982,3,1,65
79399,6,1,24
91351,5,1,61
72683,7,1,53
54261,4,1,52
37031,7,2,191
73789,1,1,22
12174,4,1,65
36168,11,1,96
74717,5,1,64
3230,2,4,356
32557,6,2,103
101224,5,1,34
14777,13,1,94
103349,13,1,79
39960,5,2,161
20635,7,3,179
4084,4,1,61
14561,2,3,131
30809,13,1,59
114175,5,1,84
50543,7,1,33
5142,4,7,657
4682,7,7,402
19162,4,2,107
12980,10,4,135
27808,6,2,146
42530,5,1,38
71469,1,1,63
6168,8,2,143
9908,7,4,184
84437,4,1,98
5244,7,7,334
5595,7,6,265
62394,13,1,80
21518,7,2,42
100499,5,1,32
24247,4,2,27
11216,4,4,159
73130,5,1,23
7895,8,5,500
49934,5,1,12
60251,4,1,88
6036,4,3,250
37957,13,1,80
2991,2,10,764
72663,7,1,27
27080,1,2,80
82776,1,1,41
39733,7,1,72
29210,11,1,61
85615,13,1,64
87846,5,1,59
65134,11,1,39
58978,2,1,59
61461,5,1,36
57381,3,1,22
108933,2,1,63
110969,5,1,10
21552,4,2,98
61993,4,1,1
100319,7,1,9
75314,5,1,91
116914,5,1,85
102210,5,1,31
14152,8,3,291
71733,5,1,16
120283,12,1,5
31095,7,2,88
44130,2,1,62
9018,7,3,121
48247,8,1,77
46081,8,1,21
106072,10,1,71
19045,4,1,76
53916,7,1,16
60742,2,1,54
45759,2,1,21
61076,6,1,72
92079,10,1,6
30257,2,1,99
27913,3,2,160
3859,2,8,423
29385,7,2,45
98174,1,1,67
77276,11,1,46
64844,5,1,56
101436,5,1,76
107917,7,1,88
69174,5,1,23
25314,7,2,54
998,2,25,191
103206,1,1,91
80337,4,1,86
62970,2,1,62
20309,4,3,92
103628,5,1,59
34638,5,2,175
99485,4,1,65
87046,11,1,92
87071,7,1,46
24905,10,2,133
38053,4,2,3
31126,3,2,6
18525,7,3,152
35282,13,2,159
84445,2,1,66
42418,7,1,57
81495,4,1,18
44600,2,1,42
22137,6,2,10
92890,3,1,86
84251,11,1,83
48241,3,1,34
42348,5,1,19
3933,3,1,95
93933,4,1,32
752,4,33,2055
82806,1,1,22
50426,4,1,95
9300,2,3,183
96575,5,1,88
107382,5,1,7
86901,2,1,27
33129,7,1,98
39772,10,1,56
110091,1,1,46
57464,1,1,98
90383,1,1,32
8150,13,1,16
25612,10,2,173
33341,3,2,197
88687,5,1,30
21724,7,1,89
20351,2,1,4
108375,1,1,69
99648,7,1,47
94884,12,1,33
52489,1,1,74
74269,11,1,23
36090,5,1,93
110354,10,1,10
10363,11,1,80
42047,5,1,31
100184,6,1,21
76844,11,1,66
100387,4,1,42
40053,1,1,73
11876,6,4,363
2677,8,1,70
12550,2,4,241
715,3,35,3200
32013,4,2,183
108212,7,1,74
42865,4,1,13
43292,5,1,36
29245,7,1,70
69940,1,1,5
3207,7,10,207
72366,13,1,47
114008,1,1,33
27913,2,1,16
102013,5,1,83
58231,5,1,68
66258,1,1,7
62874,10,1,80
92160,3,1,43
61621,6,1,32
1477,10,17,1066
12483,3,4,104
860,1,29,1414
92118,10,1,59
92708,11,1,80
108115,7,1,24
62366,5,1,81
14500,5,3,204
8556,7,5,364
13910,3,1,98
117730,7,1,86
82851,4,1,64
107043,2,1,54
44755,7,1,35
7106,8,1,73
356,1,71,6404
83968,7,1,94
71692,8,1,41
35682,4,1,63
17260,8,3,253
60426,4,1,34
82760,4,1,53
42277,5,1,88
64831,5,1,59
38724,2,1,21
88579,3,1,4
120000,4,1,85
95881,4,1,80
18731,1,3,179
12442,2,3,159
104652,11,1,2
40683,4,1,3
24469,3,1,19
40645,13,1,63
72071,3,1,94
108129,3,1,20
58369,6,1,73
8438,5,1,14
5180,8,7,180
119513,7,1,68
55030,5,1,55
3967,1,8,184
51861,1,1,96
62173,1,1,91
5405,2,7,660
8988,1,1,9
3607,1,9,418
19705,6,2,107
66357,6,1,60
119479,1,1,40
10292,7,4,82
34052,2,2,198
62683,4,1,36
13521,7,4,338
112482,9,1,91
73708,6,1,82
38966,4,2,81
93846,2,1,75
114621,1,1,40
97023,7,1,74
99892,5,1,21
41657,2,1,66
7597,4,5,70
72606,1,1,94
23686,8,2,144
36708,6,2,175
39470,7,1,76
81610,3,1,18
83828,4,1,82
83267,10,1,63
10721,4,1,55
61426,4,1,42
27721,11,2,162
46380,6,1,62
30748,2,2,198
78433,1,1,36
33247,3,1,1
70653,1,1,24
79769,13,1,1
60029,10,1,27
14003,6,3,208
81017,5,1,87
45615,2,1,78
61301,5,1,35
66101,7,1,43
69290,1,1,22
58861,5,1,11
41135,4,1,26
15736,4,3,144
59159,1,1,36
88715,1,1,23
47385,7,1,39
112693,4,1,74
27501,5,2,85
16352,2,3,15
79216,5,1,87
10411,3,1,46
14849,5,3,92
103351,4,1,10
57685,10,1,2
50000,6,1,81
25102,10,2,38
115604,2,1,23
17041,7,1,50
8433,8,5,129
4046,6,3,40
11235,2,1,90
34269,7,2,51
75491,4,1,52
102884,5,1,76
107152,7,1,75
36320,1,2,29
27757,6,1,50
8268,6,3,25
12035,2,1,96
71242,4,1,58
19029,2,2,87
97528,4,1,29
33936,4,2,12
46252,2,1,76
116864,1,1,1
46858,5,1,29
97439,5,1,56
2627,13,10,270
14993,5,3,18
8577,6,2,6
29974,6,2,73
33167,8,2,124
29498,2,1,93
23699,2,2,142
60147,6,1,28
22672,2,1,89
104704,1,1,20
62771,7,1,48
6564,2,6,107
61037,4,1,29
50439,4,1,42
104814,1,1,38
1267,3,8,334
11628,7,4,9
88077,3,1,19
10921,13,1,6
21005,11,1,56
67889,1,1,38
27090,3,2,50
95581,5,1,59
12532,10,4,143
49125,7,1,26
119465,7,1,86
10505,5,1,73
98564,11,1,69
105316,1,1,17
120785,1,1,57
43142,3,1,32
13813,2,1,45
46621,7,1,25
2074,5,1,8
35241,10,2,163
1863,7,13,100
32801,11,1,3
68237,8,1,94
14023,1,3,190
23677,4,2,184
83307,5,1,50
13775,7,3,61
90361,4,1,41
62508,12,1,45
87431,5,1,11
40919,5,1,31
27422,2,2,28
54055,3,1,33
114547,7,1,9
22413,4,2,3
59405,4,1,15
49023,6,1,77
121408,5,1,48
102582,11,1,48
13597,9,1,84
90606,10,1,20
107906,5,1,9
68789,4,1,51
73069,3,1,15
60383,5,1,1
47153,5,1,11
13441,7,4,283
97992,1,1,45
76565,2,1,46
91253,12,1,19
32373,4,2,169
83611,5,1,12
118866,4,1,70
4455,6,1,72
118235,7,1,29
84917,5,1,29
510,2,49,535
29171,1,2,87
11446,10,4,92
87023,4,1,62
51799,6,1,58
21116,2,3,71
31353,10,2,82
2965,4,10,682
25458,7,2,104
114699,1,1,96
85794,4,1,39
639,1,40,994
71348,10,1,48
38255,3,1,88
104463,5,1,89
48740,11,1,52
52469,5,1,65
40698,6,1,68
35273,8,1,92
44698,7,1,34
33341,4,2,184
14396,13,1,100
30636,9,2,33
69513,12,1,35
56204,8,1,43
3593,13,1,60
51757,4,1,54
98275,13,1,71
85710,4,1,77
88172,10,1,52
114458,6,1,22
57980,4,1,28
120160,4,1,16
19544,7,3,11
38901,7,2,154
114650,5,1,98
117554,3,1,21
44335,5,1,65
37260,6,2,35
53091,2,1,10
19015,7,3,43
22007,1,2,27
54972,4,1,6
54228,3,1,14
49306,5,1,21
64445,7,1,31
95318,8,1,25
118571,7,1,47
60655,13,1,70
10581,7,4,195
115516,7,1,40
49403,7,1,17
90140,9,1,19
35662,1,2,158
40030,10,2,64
13507,11,4,264
9548,7,5,233
24753,6,1,7
109745,11,1,75
111081,4,1,31
42846,10,1,20
62358,1,1,75
48261,4,1,97
19758,4,3,106
5802,11,6,567
26384,5,2,81
11695,8,4,399
77722,11,1,95
27155,4,2,155
71969,11,1,10
115419,2,1,68
29431,7,2,161
110179,11,1,61
90910,5,1,31
87903,4,1,76
58139,4,1,34
29987,4,2,133
84321,5,1,13
94113,4,1,28
5934,6,6,474
12461,8,1,35
13713,4,3,67
88442,3,1,64
122136,5,1,20
121630,7,1,53
51536,7,1,7
121030,2,1,28
82288,1,1,33
14559,4,3,222
69841,5,1,80
36088,3,1,88
79078,1,1,80
19183,10,3,129
53275,5,1,99
75261,5,1,42
92447,13,1,24
57531,3,1,35
9736,5,5,426
93792,3,1,6
70856,5,1,51
8762,13,4,346
34075,6,2,154
3323,6,1,34
90580,10,1,70
66698,4,1,99
42195,11,1,26
6980,2,3,280
70620,5,1,49
43776,13,1,31
8972,3,1,7
38845,8,2,123
67477,7,1,43
19137,1,3,232
69645,13,1,19
30189,9,1,60
114190,2,1,35
13654,1,3,244
18340,2,2,43
1836,4,2,164
1789,4,14,432
121990,4,1,16
117607,5,1,10
119802,1,1,33
36763,6,1,27
77221,13,1,50
119701,5,1,3
32342,11,1,21
43988,4,1,18
46427,10,1,76
7002,7,1,37
47346,1,1,15
77443,14,1,19
46829,5,1,6
88647,11,1,8
15590,7,3,53
99241,1,1,81
16887,6,1,100
3445,6,6,41
85421,11,1,20
18781,5,2,152
3850,13,2,100
79091,5,1,13
109332,5,1,30
52968,4,1,61
78902,5,1,28
2841,3,10,857
36425,6,2,138
34264,6,2,54
46217,3,1,29
95595,6,1,77
112243,4,1,82
103361,3,1,30
74361,13,1,8
70522,5,1,66
41639,3,1,50
87893,4,1,96
4841,6,1,71
53864,1,1,42
21915,4,1,41
16418,6,1,30
7801,4,5,41
14390,5,2,88
12529,11,3,244
22139,4,1,7
88815,4,1,25
24677,7,2,178
99526,4,1,2
97542,3,1,59
35740,4,2,66
118835,1,1,2
7985,13,1,78
120235,6,1,8
15860,3,3,182
24567,2,2,47
96191,5,1,86
94242,14,1,5
10569,4,4,280
86389,1,1,94
80006,13,1,93
117067,5,1,94
18161,11,1,3
9163,5,2,184
81715,4,1,38
100340,1,1,88
38877,1,2,105
105030,2,1,86
101593,5,1,49
68348,4,1,57
22073,5,2,28
103422,7,1,68
85434,1,1,66
74603,1,1,66
49193,5,1,86
15544,13,3,186
105967,5,1,5
95138,5,1,29
70494,10,1,73
42588,2,1,85
64762,11,1,38
100023,6,1,68
54835,7,1,96
37227,4,2,34
81980,1,1,89
88539,5,1,37
25668,2,2,195
30874,9,2,66
71288,11,1,88
119574,4,1,35
18432,6,3,154
43943,5,1,63
96092,5,1,23
60680,8,1,27
98181,5,1,27
40019,3,1,38
56077,6,1,18
28398,5,2,21
57640,5,1,47
26621,4,1,46
48705,7,1,72
364,1,70,2672
111830,10,1,65
21300,4,1,23
15468,7,1,71
94682,7,1,44
45192,1,1,14
42455,11,1,12
8176,4,5,119
33833,7,1,38
107357,4,1,64
39294,4,2,133
84712,6,1,24
103560,10,1,85
74016,5,1,54
84825,12,1,84
75798,5,1,46
14530,1,3,110
25173,8,2,127
86176,13,1,28
21862,4,2,124
23439,7,2,71
60412,8,1,64
43119,7,1,36
107061,5,1,30
24544,4,2,158
78306,14,1,75
51037,1,1,66
4052,3,1,85
74617,7,1,52
94197,10,1,67
45741,2,1,73
70645,5,1,73
50882,1,1,35
88504,10,1,36
56648,5,1,12
68669,2,1,58
96581,5,1,57
43438,6,1,97
5271,1,7,13
30562,4,2,104
58806,4,1,82
40015,6,2,68
19649,10,3,3
116348,7,1,67
26867,2,2,41
17687,3,3,50
48870,5,1,55
95558,5,1,23
121937,7,1,82
122656,5,1,32
109632,3,1,38
94582,2,1,58
34293,13,2,138
41245,5,1,51
